Customer ID,Date,Invoice Num,Debit,Credit,Total Cases,Status,Time Entered,Memo,Customer Type,Time Updated
27876129,7/25/2023,W-63744952,$221.13 ,$0.00 ,5,<b class=pill-green>Balanced</b>,7/25/2023 14:55,,Convenience*,7/25/2023 14:55
14767,7/25/2023,W-69872555,$351.36 ,$0.00 ,9,<b class=pill-green>Balanced</b>,7/25/2023 13:19,,Convenience*,7/25/2023 13:19
27354,7/24/2023,W-65514139,"$1,017.71 ","$1,017.71 ",23,<b class=pill-green>Balanced</b>,7/24/2023 8:09,,Convenience*,7/24/2023 13:56
27865191,7/20/2023,W-11006121,$246.25 ,$0.00 ,5,<b class=pill-black>Verified</b>,7/20/2023 11:28,Expected Ship Date 07/20/2023;,Drug*,7/25/2023 11:15
27868882,7/20/2023,W-11011253,$0.00 ,$0.00 ,1,<b class=pill-black>Verified</b>,7/20/2023 12:41,,Adjustments,7/20/2023 12:41
27863307,7/20/2023,6518003958,$476.32 ,$0.00 ,10,<b class=pill-black>Verified</b>,7/20/2023 11:28,,Dollar Store*,7/25/2023 11:15
7141,7/20/2023,W-70432475,$310.07 ,$0.00 ,7,<b class=pill-black>Verified</b>,7/20/2023 9:47,,Convenience*,7/25/2023 11:15
22302,7/20/2023,W-74890094,$614.82 ,$614.82 ,14,<b class=pill-black>Verified</b>,7/20/2023 8:25,,Convenience*,7/25/2023 11:15
27870503,7/25/2023,W-70082721,$501.92 ,$0.00 ,11,<b class=pill-green>Balanced</b>,7/25/2023 13:14,,Convenience*,7/26/2023 7:59
26322,7/20/2023,6613004716,$271.79 ,$0.00 ,6,<b class=pill-black>Verified</b>,7/20/2023 9:14,,Dollar Store*,7/25/2023 11:15
278682,7/21/2023,W-11010494,$345.77 ,$0.00 ,8,<b class=pill-black>Verified</b>,7/21/2023 7:53,Expected Ship Date 07/21/2023;,Convenience*,7/25/2023 11:26
23817,7/25/2023,W-73101071,$762.74 ,$0.00 ,22,<b class=pill-green>Balanced</b>,7/25/2023 13:31,,Convenience*,7/25/2023 13:31
8102,7/25/2023,W-63782004,"$1,214.44 ",$0.00 ,30,<b class=pill-green>Balanced</b>,7/25/2023 13:54,,Convenience*,7/26/2023 7:59
27875327,7/25/2023,W-75130004,$752.60 ,$0.00 ,18,<b class=pill-green>Balanced</b>,7/25/2023 13:56,,Convenience*,7/25/2023 13:56
19235,7/25/2023,W-60044251,($4.93),$0.00 ,0,<b class=pill-green>Balanced</b>,7/25/2023 12:41,,Drug*,7/25/2023 12:41
7869,7/24/2023,6387004042,$221.04 ,$0.00 ,5,<b class=pill-green>Balanced</b>,7/24/2023 9:05,,Dollar Store*,7/24/2023 9:05
27874249,7/24/2023,W-68630875,$627.39 ,$0.00 ,14,<b class=pill-green>Balanced</b>,7/24/2023 10:57,,Convenience*,7/24/2023 10:57
25752,7/20/2023,W-71713019,$295.51 ,$295.51 ,7,<b class=pill-black>Verified</b>,7/20/2023 15:58,,Convenience*,7/25/2023 11:15
27872938,7/20/2023,W-74922104,$592.80 ,$0.00 ,12,<b class=pill-black>Verified</b>,7/20/2023 11:05,,Dollar Store*,7/25/2023 11:15
8120,7/20/2023,W-59852392,$183.44 ,$0.00 ,4,<b class=pill-black>Verified</b>,7/20/2023 9:12,,Grocery*,7/25/2023 11:15
27875288,7/25/2023,7398000049,$502.54 ,$0.00 ,11,<b class=pill-green>Balanced</b>,7/25/2023 16:15,,Dollar Store*,7/25/2023 16:15
6515,7/25/2023,W-69324160,$150.76 ,$0.00 ,4,<b class=pill-green>Balanced</b>,7/25/2023 15:15,,On Premise*,7/26/2023 5:39
24143,7/24/2023,6503004189,$442.08 ,$0.00 ,10,<b class=pill-green>Balanced</b>,7/24/2023 7:00,,Convenience*,7/25/2023 8:47
10951,7/20/2023,W-72581407,$746.25 ,$746.25 ,16,<b class=pill-black>Verified</b>,7/20/2023 12:30,,Convenience*,7/25/2023 11:15
27873498,7/20/2023,W-70432480,$297.89 ,$0.00 ,7,<b class=pill-black>Verified</b>,7/20/2023 12:12,,Convenience*,7/25/2023 11:15
27867530,7/20/2023,W-73720169,$408.48 ,$408.48 ,9,<b class=pill-black>Verified</b>,7/20/2023 11:05,,Convenience*,7/25/2023 11:15
27863979,7/20/2023,W-70024278,$79.44 ,$79.44 ,2,<b class=pill-black>Verified</b>,7/20/2023 9:18,,Convenience*,7/25/2023 11:15
24914,7/20/2023,6819003134,$256.73 ,$0.00 ,6,<b class=pill-black>Verified</b>,7/20/2023 7:30,,Mass Merchandiser*,7/25/2023 11:15
27864007,7/20/2023,W-63914631,$818.63 ,$0.00 ,18,<b class=pill-black>Verified</b>,7/20/2023 7:57,,Convenience*,7/25/2023 11:15
27868009,7/20/2023,W-68922262,$428.76 ,$0.00 ,10,<b class=pill-black>Verified</b>,7/20/2023 8:05,,Grocery*,7/25/2023 11:15
16356,7/26/2023,W-11010078,$512.85 ,$0.00 ,15,<b class=pill-white>New</b>,7/20/2023 8:46,,Convenience*,7/26/2023 0:00
27874976,7/21/2023,W-11009744,($10.25),$0.00 ,0,<b class=pill-black>Verified</b>,7/21/2023 9:45,Please puck up credits. Thx,Grocery*,7/25/2023 14:23
27870490,7/25/2023,W-67124275,($16.42),$0.00 ,0,<b class=pill-green>Balanced</b>,7/25/2023 13:38,,Convenience*,7/26/2023 7:59
7934,7/20/2023,6387004032,$137.69 ,$0.00 ,3,<b class=pill-black>Verified</b>,7/20/2023 11:52,,Dollar Store*,7/25/2023 11:15
2184,7/20/2023,W-73195077,$276.44 ,$0.00 ,6,<b class=pill-black>Verified</b>,7/20/2023 9:50,,Grocery*,7/25/2023 11:15
27869417,7/20/2023,W-65034174,$873.40 ,$0.00 ,20,<b class=pill-black>Verified</b>,7/20/2023 11:38,,Convenience*,7/25/2023 11:15
277907,7/20/2023,6318005746,$436.14 ,$0.00 ,10,<b class=pill-black>Verified</b>,7/20/2023 8:10,,Dollar Store*,7/25/2023 11:15
16167,7/20/2023,7203001478,($98.50),$0.00 ,-2,<b class=pill-black>Verified</b>,7/20/2023 8:20,,Grocery*,7/25/2023 11:15
27874145,7/20/2023,W-11000097,$229.42 ,$0.00 ,5,<b class=pill-black>Verified</b>,7/20/2023 9:57,"Do not delete invoice, zero out if undeliverable or refused, leave zero case invoice with PO num in system for records",Specialty Retail*,7/25/2023 11:15
27868160,7/20/2023,W-60455453,$102.50 ,$0.00 ,2,<b class=pill-black>Verified</b>,7/20/2023 11:00,,Dollar Store*,7/25/2023 11:15
12230,7/20/2023,W-73830676,$0.00 ,$0.00 ,0,<b class=pill-black>Verified</b>,7/20/2023 13:20,,Drug*,7/20/2023 23:23
4557,7/25/2023,W-66190303,($24.12),$0.00 ,-1,<b class=pill-orange>Returned</b>,7/25/2023 13:43,,Mass Merchandiser*,7/25/2023 13:43
27863441,7/24/2023,W-73195095,$335.11 ,$0.00 ,8,<b class=pill-green>Balanced</b>,7/24/2023 10:56,,Grocery*,7/24/2023 10:56
2960,7/25/2023,W-74330407,"$1,013.34 ",$0.00 ,22,<b class=pill-green>Balanced</b>,7/25/2023 13:33,,Convenience*,7/25/2023 13:33
9609,7/25/2023,W-11012011,$85.49 ,$0.00 ,2,<b class=pill-green>Balanced</b>,7/25/2023 13:00,Expected Ship Date 07/25/2023;,Drug*,7/25/2023 13:00
25655,7/25/2023,W-74890139,$804.06 ,$804.06 ,18,<b class=pill-green>Balanced</b>,7/25/2023 15:08,,Convenience*,7/25/2023 17:29
27874351,7/25/2023,W-74590496,$365.27 ,$0.00 ,9,<b class=pill-green>Balanced</b>,7/25/2023 14:08,,Convenience*,7/26/2023 6:12
2186,7/26/2023,11018660,$919.02 ,$0.00 ,20,<b class=pill-brown>Loaded</b>,7/25/2023 13:09,,Mass Merchandiser*,7/25/2023 19:42
16261,7/24/2023,7315002158,$515.13 ,$0.00 ,11,<b class=pill-green>Balanced</b>,7/24/2023 7:56,,Grocery*,7/24/2023 7:56
21470,7/24/2023,W-64584960,$971.63 ,$0.00 ,22,<b class=pill-green>Balanced</b>,7/24/2023 11:18,,Convenience*,7/25/2023 9:06
5592,7/24/2023,W-74080096,$478.95 ,$0.00 ,11,<b class=pill-green>Balanced</b>,7/24/2023 11:03,,Convenience*,7/24/2023 11:03
27868793,7/21/2023,W-11014269,$0.00 ,$0.00 ,1,<b class=pill-black>Verified</b>,7/21/2023 16:51,,Adjustments,7/21/2023 16:51
27870908,7/21/2023,W-11010515,$660.36 ,$0.00 ,15,<b class=pill-black>Verified</b>,7/21/2023 9:37,Expected Ship Date 07/21/2023;,Convenience*,7/25/2023 11:26
27868883,7/20/2023,W-11011387,$0.00 ,$0.00 ,0,<b class=pill-black>Verified</b>,7/20/2023 13:19,,Adjustments,7/20/2023 13:19
27868885,7/20/2023,W-11011192,$0.00 ,$0.00 ,0,<b class=pill-black>Verified</b>,7/20/2023 12:27,,Adjustments,7/20/2023 12:27
27872185,7/20/2023,W-73350598,$216.49 ,$0.00 ,6,<b class=pill-black>Verified</b>,7/20/2023 10:43,,Convenience*,7/25/2023 11:15
14467,7/20/2023,W-60455451,"$1,127.21 ",$0.00 ,25,<b class=pill-black>Verified</b>,7/20/2023 10:12,,Convenience*,7/25/2023 11:15
4375,7/20/2023,W-74930049,$731.52 ,$731.52 ,15,<b class=pill-black>Verified</b>,7/20/2023 10:52,,Convenience*,7/25/2023 11:15
14730,7/20/2023,7464000192,$179.04 ,$0.00 ,4,<b class=pill-black>Verified</b>,7/20/2023 9:41,,Grocery*,7/25/2023 11:15
5129,7/20/2023,7475003275,$671.46 ,$0.00 ,16,<b class=pill-black>Verified</b>,7/20/2023 8:38,,Mass Merchandiser*,7/25/2023 11:15
28022,7/24/2023,W-64573035,$232.61 ,$0.00 ,6,<b class=pill-green>Balanced</b>,7/24/2023 7:21,,Specialty Retail*,7/24/2023 7:21
27873445,7/20/2023,W-64625596,$217.04 ,$0.00 ,5,<b class=pill-black>Verified</b>,7/20/2023 11:11,,Convenience*,7/25/2023 11:15
22862,7/20/2023,W-65584551,$261.60 ,$261.60 ,5,<b class=pill-black>Verified</b>,7/20/2023 10:21,,Ind Grocery*,7/25/2023 11:15
21957,7/20/2023,W-11005553,"$1,181.46 ",$0.00 ,28,<b class=pill-black>Verified</b>,7/20/2023 7:28,Deliver Multipack Voids on this invoice as well as any other out of stock or low stock items,Mass Merchandiser*,7/25/2023 11:15
16395,7/20/2023,W-64784143,$711.86 ,$0.00 ,16,<b class=pill-black>Verified</b>,7/20/2023 10:55,,Convenience*,7/25/2023 11:15
21063,7/20/2023,W-73230702,$944.64 ,$944.64 ,21,<b class=pill-black>Verified</b>,7/20/2023 9:40,,Convenience*,7/25/2023 11:15
27874317,7/20/2023,W-72590490,$0.00 ,$0.00 ,0,<b class=pill-black>Verified</b>,7/20/2023 7:44,,Convenience*,7/20/2023 23:23
27873444,7/20/2023,W-59185699,($517.58),$0.00 ,-12,<b class=pill-black>Verified</b>,7/20/2023 7:43,,Convenience*,7/25/2023 11:15
27871670,7/25/2023,W-63765315,$75.00 ,$75.00 ,2,<b class=pill-green>Balanced</b>,7/25/2023 13:30,,On Premise*,7/25/2023 23:23
8882,7/24/2023,W-73720195,$250.23 ,$250.33 ,6,<b class=pill-green>Balanced</b>,7/24/2023 7:38,,Convenience*,7/24/2023 16:23
21458,7/24/2023,W-68164162,$401.87 ,$0.00 ,10,<b class=pill-green>Balanced</b>,7/24/2023 7:46,,Convenience*,7/25/2023 9:06
27868534,7/20/2023,W-59852395,$901.60 ,$0.00 ,25,<b class=pill-black>Verified</b>,7/20/2023 11:15,,Convenience*,7/25/2023 11:15
21375,7/24/2023,W-72031499,$256.77 ,$256.77 ,7,<b class=pill-green>Balanced</b>,7/24/2023 7:55,,Convenience*,7/25/2023 9:52
27868667,7/20/2023,W-60044233,$441.23 ,$441.23 ,10,<b class=pill-black>Verified</b>,7/20/2023 9:47,,Convenience*,7/25/2023 11:15
9750,7/25/2023,6442004965,"$1,311.10 ",$0.00 ,30,<b class=pill-orange>Returned</b>,7/25/2023 13:09,,Convenience*,7/25/2023 13:09
27863487,7/24/2023,7489000115,$660.59 ,$0.00 ,16,<b class=pill-green>Balanced</b>,7/24/2023 7:05,,Grocery*,7/24/2023 7:05
27874224,7/20/2023,W-69324092,$117.00 ,$0.00 ,3,<b class=pill-black>Verified</b>,7/20/2023 10:54,,On Premise*,7/25/2023 11:15
1079,7/20/2023,W-64054957,$107.07 ,$0.00 ,3,<b class=pill-black>Verified</b>,7/20/2023 9:19,,Grocery*,7/25/2023 11:15
4018,7/20/2023,W-71533696,$664.38 ,$664.38 ,14,<b class=pill-black>Verified</b>,7/20/2023 11:43,,All Other Off Premise*,7/25/2023 11:15
27870288,7/20/2023,W-63744897,$479.10 ,$0.00 ,15,<b class=pill-black>Verified</b>,7/20/2023 9:05,,Convenience*,7/25/2023 11:15
27874150,7/26/2023,W-11012464,$270.10 ,$0.00 ,7,<b class=pill-brown>Loaded</b>,7/26/2023 7:16,"Do not delete invoice, zero out if undeliverable or refused, leave zero case invoice with PO num in system for records",Specialty Retail*,7/26/2023 7:16
27875125,7/20/2023,W-11011733,$0.00 ,$0.00 ,1,<b class=pill-black>Verified</b>,7/20/2023 15:24,,Adjustments,7/20/2023 15:24
24858,7/24/2023,W-65183981,$878.92 ,$0.00 ,24,<b class=pill-green>Balanced</b>,7/24/2023 13:42,,Convenience*,7/25/2023 12:02
27870786,7/20/2023,W-11011827,$0.00 ,$0.00 ,1,<b class=pill-black>Verified</b>,7/20/2023 16:16,,Adjustments,7/20/2023 23:23
8661,7/21/2023,W-60684837,"$1,016.53 ","$1,016.53 ",23,<b class=pill-black>Verified</b>,7/21/2023 12:00,,Convenience*,7/25/2023 11:27
27872928,7/20/2023,W-10997841,$521.75 ,$0.00 ,12,<b class=pill-black>Verified</b>,7/20/2023 15:22,"For July Programming, DO NOT SKIP MUST DELIVERY PER G. MOALES",Dollar Store*,7/25/2023 11:15
278278,7/24/2023,W-65375167,$631.49 ,$0.00 ,19,<b class=pill-green>Balanced</b>,7/24/2023 14:42,,Convenience*,7/25/2023 12:02
27875927,7/24/2023,W-60634564,$719.06 ,$719.06 ,17,<b class=pill-green>Balanced</b>,7/24/2023 11:27,,Convenience*,7/25/2023 10:18
27875003,7/20/2023,W-70082679,"$1,256.54 ",$0.00 ,29,<b class=pill-black>Verified</b>,7/20/2023 15:29,,Convenience*,7/25/2023 11:15
27872723,7/21/2023,W-10997381,$0.00 ,$0.00 ,0,<b class=pill-black>Verified</b>,7/21/2023 6:36,For July programming,Dollar Store*,7/21/2023 6:36
27872620,7/25/2023,W-62484007,$621.25 ,$0.00 ,14,<b class=pill-green>Balanced</b>,7/25/2023 10:41,,Dollar Store*,7/25/2023 10:41
27865102,7/25/2023,W-68312795,$333.08 ,$333.08 ,8,<b class=pill-green>Balanced</b>,7/25/2023 7:47,,Convenience*,7/25/2023 17:36
26864,7/25/2023,W-64844450,$563.53 ,$0.00 ,15,<b class=pill-green>Balanced</b>,7/25/2023 7:26,,Mass Merchandiser*,7/25/2023 7:26
27863582,7/25/2023,W-63725191,$747.52 ,$0.00 ,17,<b class=pill-green>Balanced</b>,7/25/2023 8:48,,Convenience*,7/26/2023 7:59
4390,7/20/2023,W-64944892,$836.24 ,$0.00 ,18,<b class=pill-black>Verified</b>,7/20/2023 14:53,,Convenience*,7/25/2023 11:15
2368,7/25/2023,W-74330396,$533.77 ,$0.00 ,13,<b class=pill-green>Balanced</b>,7/25/2023 6:59,,Grocery*,7/25/2023 6:59
14701,7/25/2023,7176001768,"$1,000.22 ",$0.00 ,24,<b class=pill-green>Balanced</b>,7/25/2023 7:43,,Grocery*,7/25/2023 7:43
26479,7/26/2023,10986325,$70.79 ,$0.00 ,2,<b class=pill-brown>Loaded</b>,7/6/2023 17:09,For reset,Dollar Store*,7/25/2023 17:04
3974,7/25/2023,W-62852075,$510.60 ,$0.00 ,16,<b class=pill-green>Balanced</b>,7/25/2023 8:41,,Convenience*,7/25/2023 8:41
27864143,7/25/2023,W-11015417,"$1,460.86 ",$0.00 ,35,<b class=pill-green>Balanced</b>,7/25/2023 13:08,Fill warm shelf with singles and packs .. fill register coolers self check out and both coolers facing pharmacy backstock in receiving in bay facing receiver desk ty..,Grocery*,7/25/2023 13:08
27875295,7/26/2023,W-11018999,$0.00 ,$0.00 ,3,<b class=pill-orange>Returned</b>,7/25/2023 14:49,kendall hiring fair cases,House Sales,7/25/2023 14:49
27869095,7/25/2023,W-11019019,$0.00 ,$0.00 ,0,<b class=pill-green>Balanced</b>,7/25/2023 14:55,,Adjustments,7/25/2023 14:55
24253,7/25/2023,6503004209,$687.87 ,$0.00 ,16,<b class=pill-green>Balanced</b>,7/25/2023 13:22,,Convenience*,7/26/2023 8:57
26449,7/25/2023,6485004585,$335.10 ,$0.00 ,7,<b class=pill-green>Balanced</b>,7/25/2023 12:35,,Dollar Store*,7/25/2023 12:35
25784,7/25/2023,W-74300405,$620.93 ,$620.93 ,14,<b class=pill-green>Balanced</b>,7/25/2023 12:47,,Convenience*,7/25/2023 13:03
16379,7/25/2023,W-74120427,$834.02 ,$0.00 ,19,<b class=pill-green>Balanced</b>,7/25/2023 12:43,,Convenience*,7/25/2023 12:43
8750,7/25/2023,W-60654931,$421.11 ,$0.00 ,10,<b class=pill-green>Balanced</b>,7/25/2023 12:47,,Convenience*,7/25/2023 12:47
27004,7/25/2023,7383000703,$604.99 ,$0.00 ,14,<b class=pill-green>Balanced</b>,7/25/2023 12:28,,Convenience*,7/26/2023 8:36
278178,7/25/2023,W-71631548,$482.85 ,$0.00 ,15,<b class=pill-green>Balanced</b>,7/25/2023 12:22,,Convenience*,7/25/2023 12:22
27873640,7/25/2023,W-73141073,$230.00 ,$0.00 ,5,<b class=pill-green>Balanced</b>,7/25/2023 12:26,,Convenience*,7/25/2023 12:26
7263,7/25/2023,W-70323365,$123.13 ,$0.00 ,3,<b class=pill-green>Balanced</b>,7/25/2023 12:25,,Grocery*,7/25/2023 12:25
22627,7/25/2023,W-69872551,$683.20 ,$683.20 ,16,<b class=pill-green>Balanced</b>,7/25/2023 12:13,,Convenience*,7/25/2023 14:29
4890,7/25/2023,W-71861545,$184.44 ,$0.00 ,4,<b class=pill-green>Balanced</b>,7/25/2023 12:08,,Convenience*,7/25/2023 12:08
17685,7/25/2023,7371000491,$938.19 ,$0.00 ,22,<b class=pill-green>Balanced</b>,7/25/2023 12:12,,Mass Merchandiser*,7/26/2023 9:15
27872880,7/25/2023,W-63874060,$337.87 ,$0.00 ,8,<b class=pill-green>Balanced</b>,7/25/2023 12:01,,Dollar Store*,7/25/2023 23:23
27867115,7/25/2023,W-71631547,$577.44 ,$0.00 ,12,<b class=pill-green>Balanced</b>,7/25/2023 12:11,,Grocery*,7/25/2023 12:11
277920,7/25/2023,6248004009,$77.41 ,$0.00 ,2,<b class=pill-green>Balanced</b>,7/25/2023 12:09,,Dollar Store*,7/25/2023 12:09
27870238,7/25/2023,W-69951786,$226.63 ,$0.00 ,5,<b class=pill-green>Balanced</b>,7/25/2023 12:11,,Specialty Retail*,7/25/2023 12:11
13871,7/25/2023,W-62801905,$211.57 ,$0.00 ,5,<b class=pill-green>Balanced</b>,7/25/2023 12:16,,Convenience*,7/25/2023 14:29
7931,7/25/2023,6374004947,$86.94 ,$0.00 ,2,<b class=pill-green>Balanced</b>,7/25/2023 12:06,,Dollar Store*,7/25/2023 12:06
8877,7/25/2023,W-71341578,$409.55 ,$409.55 ,10,<b class=pill-green>Balanced</b>,7/25/2023 12:21,,Convenience*,7/25/2023 13:54
22459,7/21/2023,W-10997421,$482.85 ,$482.85 ,15,<b class=pill-black>Verified</b>,7/21/2023 9:21,"Close SF Void, sell in VIP DD if account is eligible",Convenience*,7/25/2023 11:27
14996,7/21/2023,W-10997406,$514.70 ,$514.70 ,12,<b class=pill-black>Verified</b>,7/21/2023 9:01,"Close SF Void, sell in VIP DD if account is eligible",Convenience*,7/25/2023 11:27
2455,7/26/2023,W-11014546,$35.69 ,$0.00 ,1,<b class=pill-brown>Loaded</b>,7/26/2023 8:24,Expected Ship Date 07/26/2023;,Drug*,7/26/2023 8:24
27868154,7/25/2023,7430000404,$100.50 ,$0.00 ,2,<b class=pill-green>Balanced</b>,7/25/2023 12:28,,Dollar Store*,7/25/2023 12:28
27874475,7/26/2023,W-11015403,"$1,345.76 ",$0.00 ,31,<b class=pill-brown>Loaded</b>,7/26/2023 8:02,Expected Ship Date 07/25/2023;,Convenience*,7/26/2023 8:02
26515,7/25/2023,6458004975,$268.20 ,$0.00 ,6,<b class=pill-green>Balanced</b>,7/25/2023 11:48,,Dollar Store*,7/25/2023 11:48
27870510,7/25/2023,W-70082719,"$1,043.57 ",$0.00 ,24,<b class=pill-green>Balanced</b>,7/25/2023 11:58,,Convenience*,7/26/2023 7:59
11738,7/25/2023,W-69872550,$641.80 ,$0.00 ,15,<b class=pill-green>Balanced</b>,7/25/2023 11:37,,Convenience*,7/25/2023 11:37
27870716,7/25/2023,W-64584974,$769.54 ,$769.54 ,17,<b class=pill-green>Balanced</b>,7/25/2023 11:14,,Convenience*,7/26/2023 9:15
16599,7/25/2023,6280001904,$642.60 ,$0.00 ,16,<b class=pill-green>Balanced</b>,7/25/2023 11:24,,Convenience*,7/26/2023 8:36
15639,7/25/2023,W-67022967,$0.00 ,$0.00 ,0,<b class=pill-green>Balanced</b>,7/25/2023 10:56,,Convenience*,7/25/2023 10:56
11673,7/25/2023,W-71611928,$598.00 ,$598.00 ,15,<b class=pill-green>Balanced</b>,7/25/2023 11:07,,Convenience*,7/26/2023 9:19
27870454,7/25/2023,W-68922304,"$1,386.39 ",$0.00 ,32,<b class=pill-green>Balanced</b>,7/25/2023 11:08,,Convenience*,7/26/2023 7:59
27871658,7/25/2023,W-63765305,$106.50 ,$0.00 ,3,<b class=pill-green>Balanced</b>,7/25/2023 11:05,,On Premise*,7/25/2023 11:05
8119,7/25/2023,W-69240671,$468.32 ,$0.00 ,11,<b class=pill-green>Balanced</b>,7/25/2023 10:59,,Convenience*,7/25/2023 13:24
27873296,7/25/2023,W-60034015,$642.71 ,$0.00 ,15,<b class=pill-green>Balanced</b>,7/25/2023 11:01,,Convenience*,7/25/2023 11:01
27865410,7/25/2023,W-65065263,"$1,074.96 ","$1,074.96 ",28,<b class=pill-green>Balanced</b>,7/25/2023 10:35,,Convenience*,7/25/2023 13:48
16266,7/25/2023,6322003394,$789.85 ,$0.00 ,20,<b class=pill-green>Balanced</b>,7/25/2023 10:45,,Grocery*,7/26/2023 4:57
9325,7/26/2023,W-11017935,$707.21 ,$0.00 ,16,<b class=pill-brown>Loaded</b>,7/25/2023 10:50,Expected Ship Date 07/26/2023;,Convenience*,7/25/2023 13:10
27873461,7/25/2023,W-63945288,$975.73 ,$0.00 ,23,<b class=pill-green>Balanced</b>,7/25/2023 10:22,,Convenience*,7/26/2023 7:59
23238,7/25/2023,W-62801902,$449.27 ,$0.00 ,11,<b class=pill-green>Balanced</b>,7/25/2023 10:32,,Grocery*,7/25/2023 14:29
8226,7/26/2023,W-11017921,$598.84 ,$0.00 ,13,<b class=pill-brown>Loaded</b>,7/25/2023 11:07,Expected Ship Date 07/26/2023;,Convenience*,7/25/2023 13:13
19137,7/25/2023,W-71341576,$188.45 ,$0.00 ,5,<b class=pill-green>Balanced</b>,7/25/2023 10:23,,Liquor*,7/25/2023 10:23
27872870,7/25/2023,W-73300533,$317.78 ,$0.00 ,8,<b class=pill-green>Balanced</b>,7/25/2023 10:18,,Dollar Store*,7/25/2023 10:18
1869,7/25/2023,W-64625638,$479.10 ,$0.00 ,15,<b class=pill-orange>Returned</b>,7/25/2023 10:03,,Grocery*,7/25/2023 10:03
4216,7/25/2023,W-73920526,$404.75 ,$0.00 ,10,<b class=pill-green>Balanced</b>,7/25/2023 10:16,,Grocery*,7/25/2023 10:16
19057,7/25/2023,7452003752,$493.99 ,$0.00 ,12,<b class=pill-green>Balanced</b>,7/25/2023 9:50,,Grocery*,7/25/2023 9:50
16253,7/25/2023,7454000131,$760.06 ,$0.00 ,20,<b class=pill-green>Balanced</b>,7/25/2023 9:43,,Grocery*,7/25/2023 9:43
14739,7/25/2023,6956003702,$572.06 ,$0.00 ,15,<b class=pill-green>Balanced</b>,7/25/2023 9:53,,Grocery*,7/25/2023 9:53
12522,7/25/2023,W-68662345,$233.79 ,$233.79 ,6,<b class=pill-green>Balanced</b>,7/25/2023 9:50,,Convenience*,7/26/2023 9:09
214,7/25/2023,W-74922123,$548.31 ,$0.00 ,14,<b class=pill-green>Balanced</b>,7/25/2023 10:23,,Grocery*,7/25/2023 10:23
21189,7/24/2023,W-11005585,"$1,382.88 ",$0.00 ,34,<b class=pill-green>Balanced</b>,7/24/2023 10:27,Deliver Multipack Voids on this invoice as well as any other out of stock or low stock items,Mass Merchandiser*,7/24/2023 16:24
27869008,7/24/2023,W-11015335,$0.00 ,$0.00 ,1,<b class=pill-green>Balanced</b>,7/24/2023 10:24,,Adjustments,7/24/2023 23:23
27865431,7/24/2023,W-64854573,$743.88 ,$0.00 ,16,<b class=pill-green>Balanced</b>,7/24/2023 10:10,,Convenience*,7/25/2023 12:02
8503,7/24/2023,W-59121979,$397.57 ,$397.57 ,9,<b class=pill-green>Balanced</b>,7/24/2023 10:04,,Convenience*,7/24/2023 16:20
16258,7/24/2023,7423003328,"$1,033.47 ",$0.00 ,26,<b class=pill-green>Balanced</b>,7/24/2023 9:55,,Grocery*,7/24/2023 15:58
27866751,7/24/2023,W-63936108,$528.81 ,$0.00 ,13,<b class=pill-green>Balanced</b>,7/24/2023 9:49,,Mass Merchandiser*,7/24/2023 9:49
9634,7/24/2023,W-61125302,$136.22 ,$136.22 ,3,<b class=pill-green>Balanced</b>,7/24/2023 9:56,,Convenience*,7/24/2023 12:45
14195,7/24/2023,W-68492615,$321.21 ,$0.00 ,9,<b class=pill-green>Balanced</b>,7/24/2023 9:58,,Grocery*,7/24/2023 9:58
27864382,7/25/2023,W-72700352,$404.45 ,$0.00 ,9,<b class=pill-green>Balanced</b>,7/25/2023 11:59,,Convenience*,7/25/2023 11:59
23069,7/25/2023,W-74300402,$738.19 ,$738.19 ,18,<b class=pill-green>Balanced</b>,7/25/2023 11:39,,Convenience*,7/25/2023 13:03
27873076,7/24/2023,W-70082702,$443.20 ,$0.00 ,10,<b class=pill-green>Balanced</b>,7/24/2023 10:13,,Convenience*,7/24/2023 10:13
14676,7/24/2023,6956003690,$386.74 ,$0.00 ,10,<b class=pill-green>Balanced</b>,7/24/2023 10:15,,Grocery*,7/24/2023 10:15
27642,7/24/2023,W-64573040,$486.78 ,$0.00 ,12,<b class=pill-green>Balanced</b>,7/24/2023 9:52,,Convenience*,7/25/2023 12:02
25347,7/20/2023,W-63004274,$108.57 ,$108.57 ,3,<b class=pill-black>Verified</b>,7/20/2023 10:25,,Convenience*,7/25/2023 11:15
18594,7/20/2023,W-74830001,$638.20 ,$0.00 ,16,<b class=pill-black>Verified</b>,7/20/2023 6:10,,Mass Merchandiser*,7/25/2023 11:15
27873517,7/20/2023,W-73660296,$680.35 ,$0.00 ,14,<b class=pill-black>Verified</b>,7/20/2023 9:33,,Convenience*,7/25/2023 11:15
278620,7/20/2023,W-61125284,$339.26 ,$339.26 ,8,<b class=pill-black>Verified</b>,7/20/2023 9:11,,Convenience*,7/25/2023 11:15
27870694,7/20/2023,W-63845253,($2.07),$0.00 ,0,<b class=pill-black>Verified</b>,7/20/2023 8:13,,Convenience*,7/25/2023 11:15
23586,7/20/2023,W-73101022,$989.88 ,$0.00 ,23,<b class=pill-black>Verified</b>,7/20/2023 8:44,,Convenience*,7/25/2023 11:15
