Document ID,Document Description,URL,Document Type,Photo Taken Time,Created By,Customer ID
3725781,No Sale Survey ALLSUP'S #102264,https://cdn.e8.co/JEC/S3Images/b9ace31dbd5802bd3c605f908a6a9c60.jpg,Default,7/24/2023 10:09 AM,arevilla,27873512
3719723,No Sale Survey LOTTERY FOOD MART,https://cdn.e8.co/JEC/S3Images/fcf576e6a359e541f7a7f8978906b427.jpg,Default,7/20/2023 10:14 AM,CBurke,27865503
3719671,No Sale Survey DOLLAR GENERAL #16198,https://cdn.e8.co/JEC/S3Images/229ecd6942d752b6426369726d573836.jpg,Default,7/20/2023 9:57 AM,WBerg,27868524
3719669,No Sale Survey SHALLOWFORD OIL LLC,https://cdn.e8.co/JEC/S3Images/ab61d8f5ecf6a77d2502506a15be04aa.jpg,Default,7/20/2023 9:55 AM,jleonard,27240
3720571,No Sale Survey SHOP N SAVE (WOODLAND AVE),https://cdn.e8.co/JEC/S3Images/d3234ab897d9722ba185fc58925b282c.jpg,Default,7/20/2023 3:11 PM,erodriguez,19573
3720620,No Sale Survey CAL'S #5208,https://cdn.e8.co/JEC/S3Images/145c79b49ddf0dbc22d660a20738b095.jpg,Default,7/20/2023 4:59 PM,TTurner,27870494
3722246,No Sale Survey UNITED #545,https://cdn.e8.co/JEC/S3Images/29a07bc3cd7c3b2ffe004dfb14babbca.jpg,Default,7/21/2023 2:18 PM,BBiberdorf,4690
3722243,No Sale Survey BOBS DRIVE IN,https://cdn.e8.co/JEC/S3Images/92514f3bf7c1b944cd3e93676bd13d21.jpg,Default,7/21/2023 2:16 PM,ksteward,8345
3722240,No Sale Survey PRE-EZ,https://cdn.e8.co/JEC/S3Images/3c301c2aa7691f9dddda06d6e9c36d6c.jpg,Default,7/21/2023 2:14 PM,JBright,27876031
3722206,Store was serviced earlier in the week,https://cdn.e8.co/JEC/S3Images/434d5ffcfac66159bed8a281b92f531a.jpg,Default,7/21/2023 1:58 PM,THamilton,21416
3722411,No Sale Survey HAVEN FOOD MART,https://cdn.e8.co/JEC/S3Images/8b7482f43df2f04a7039d4eff29a63ca.jpg,Default,7/21/2023 3:09 PM,TDennis,8701
3722381,No Sale Survey FAMILY DOLLAR #11587,https://cdn.e8.co/JEC/S3Images/b1260dc3056af5161c2ebb519c3524bc.jpg,Default,7/21/2023 2:55 PM,rvelasquez,27872826
3725171,No Sale Survey CANYON QUICK STOP,https://cdn.e8.co/JEC/S3Images/719450a2ed15266a918f3461295a49a0.jpg,Default,7/24/2023 6:54 AM,JStephens,27875309
3725774,No Sale Survey ZAPCO #4,https://cdn.e8.co/JEC/S3Images/27726827814d50236dc9cdf49e2dd575.jpg,Default,7/24/2023 9:54 AM,dgallardo,27875826
3726206,No one in the store to be able to check in order,https://cdn.e8.co/JEC/S3Images/28eb85218a25b53277c6e4561e93a12b.jpg,Default,7/24/2023 12:43 PM,IVelazquez,27863388
3726247,No Sale Survey CAL'S #0099,https://cdn.e8.co/JEC/S3Images/7f08a0ca4dc6fade740864ec19fc5e12.jpg,Default,7/24/2023 12:57 PM,rgephardt,27870474
3726306,No Sale Survey MILK JUG,https://cdn.e8.co/JEC/S3Images/c52f9a4df693d553d590f1d9784de596.jpg,Default,7/24/2023 1:11 PM,dedouglas,15267
3726257,No Sale Survey GAS EXPRESS (MORELAND),https://cdn.e8.co/JEC/S3Images/b0c4ba0b3a342fcf08d3efb74d3e47ca.jpg,Default,7/24/2023 12:55 PM,wwoodard,10363
3726264,No Sale Survey DOLLAR GENERAL #14228,https://cdn.e8.co/JEC/S3Images/44c90c2427d91bf7513008c008ddc070.jpg,Default,7/24/2023 1:01 PM,dgarcia,27863973
3726991,No Sale Survey 7-11 #805,,Default,7/25/2023 6:55 AM,jcryer,5612
3727590,No Sale Survey LIQUOR STOP,,Default,7/25/2023 10:33 AM,moberg,27874067
3719697,No Sale Survey HOMETOWN LIQUOR (BROWNWOOD),https://cdn.e8.co/JEC/S3Images/351edb606ad8381d4722d80cc57a6318.jpg,Default,7/20/2023 10:00 AM,aferard,27875375
3721911,No Sale Survey DOLLAR GENERAL #9627,https://cdn.e8.co/JEC/S3Images/deb65a3c0c6c59ce3b8f326f7ba73308.jpg,Default,7/21/2023 12:33 PM,JStephens,26279
3722210,Order refuse due to audit,https://cdn.e8.co/JEC/S3Images/0dce50a50c21afcd91f794010da7c5a4.jpg,Default,7/21/2023 2:00 PM,RVasquez2,27872941
3726783,No Sale Survey BIG DADDY ZANE'S,https://cdn.e8.co/JEC/S3Images/734a5b20d795e62e2adea985fbb085d0.jpg,Default,7/24/2023 4:31 PM,jduran,27874503
3727465,Having Inventory done today,,Default,7/25/2023 9:38 AM,cgarnto,6955
3727560,No Sale Survey EVEREST GROCERY,,Default,7/25/2023 10:22 AM,ksteward,27871157
3727548,No Sale Survey CONVENIENCE FOOD INC (EXXONFOODMART),,Default,7/25/2023 10:21 AM,rmurillo,27874431
3727495,No Sale Survey CVS #4618,,Default,7/25/2023 10:05 AM,wdormer,12323
3727571,No Sale Survey LOWE'S BLANCO,,Default,7/25/2023 10:25 AM,jorodriguez,27865081
3722524,No Sale Survey HESTER'S GROCERIES,https://cdn.e8.co/JEC/S3Images/13839edf642d224d61a565fb9a8b3023.jpg,Default,7/21/2023 5:24 PM,lsmith,14080
3717330,No Sale Survey CHEVRON FOOD MART (GLENWOOD RD),https://cdn.e8.co/JEC/S3Images/3ec111c575a0ccaa4c0a3e54a38876f0.jpg,Default,7/19/2023 6:19 AM,rmoses,11391
3717838,No Sale Survey OCOEE FOOD MART,https://cdn.e8.co/JEC/S3Images/b897ccccdd700ff9700a3623fdde9870.jpg,Default,7/19/2023 8:54 AM,jstanesic,27873327
3718046,No Sale Survey WILD WEST (CEDAR ST),https://cdn.e8.co/JEC/S3Images/03a993664924f3e7a2d002ebf6513824.jpg,Default,7/19/2023 10:36 AM,jreavis,278045
3717316,No Sale Survey YESWAY #102396,https://cdn.e8.co/JEC/S3Images/57c59aff427d0b97ab80120745d02999.jpg,Default,7/19/2023 6:41 AM,arevilla,27869832
3719252,No Sale Survey RANDALL'S #2471,https://cdn.e8.co/JEC/S3Images/5e3793e42b326632a1417d83c8069457.jpg,Default,7/20/2023 7:36 AM,jorodriguez,9713
3720870,No Sale Survey LA CONCHA FELIZ BAKERY,https://cdn.e8.co/JEC/S3Images/70c0d693494ddbe00f459f0f98d8ce5c.jpg,Default,7/21/2023 6:55 AM,VVillarreal,27875377
3726133,No Sale Survey CITGO (SCOTT BLVD),https://cdn.e8.co/JEC/S3Images/91f537c2d388a9070c3610cfcd0db7a6.jpg,Default,7/24/2023 12:05 PM,mhankerson,11908
3719998,No Sale Survey SAVI URBAN MARKET,https://cdn.e8.co/JEC/S3Images/c50bac6912450c34323b3c9bf11e81c5.jpg,Default,7/20/2023 12:10 PM,rmoses,278414
3719999,No Sale Survey SAVI URBAN MARKET,https://cdn.e8.co/JEC/S3Images/cf06771a616b759d339a08b76ef0e060.jpg,Default,7/20/2023 12:10 PM,rmoses,278414
3720060,"No Sale Survey RIDDELL & ASSOCIATES, LTD",https://cdn.e8.co/JEC/S3Images/4e9beff7bf5e9e66c25bd364a1b9c3cd.jpg,Default,7/20/2023 12:34 PM,JRangel,27871890
3726106,No Sale Survey INGLES #301,https://cdn.e8.co/JEC/S3Images/70eaf0c66479edd6cd0e552ae8792e69.jpg,Default,7/24/2023 12:01 PM,CBurke,23243
3726807,No Sale Survey TOOT 'N TOTUM #101,https://cdn.e8.co/JEC/S3Images/b79500e450185d370a03adbcf132db9f.jpg,Default,7/24/2023 8:59 PM,JRangel,6956
3727835,No Sale Survey CVS #3782,,Default,7/25/2023 11:45 AM,whancock,12246
3726105,No Sale Survey SHELL FOOD MART (LAWRENCEVILLE SUWANNE),https://cdn.e8.co/JEC/S3Images/82365168d4ab6db78deb81129d618ad0.jpg,Default,7/24/2023 11:58 AM,kecollins,27870670
3719972,No Sale Survey WESTERN BEVERAGE #86,https://cdn.e8.co/JEC/S3Images/0c3d196da9e9f123ed9414aa605e47f9.jpg,Default,7/20/2023 12:01 PM,avelasquez,2821
3717264,No Sale Survey SHELL FOOD MART,https://cdn.e8.co/JEC/S3Images/999584c2f0f78ad81fd2aa7b485550c8.jpg,Default,7/19/2023 6:09 AM,KChaite,13101
3718734,No Sale Survey TEXAS ROADHOUSE ABILENE,https://cdn.e8.co/JEC/S3Images/53529cb700466478c30d3955e6fde8c7.jpg,Default,7/19/2023 2:44 PM,hwallis,27866991
3718738,No Sale Survey THE HALLOWS,https://cdn.e8.co/JEC/S3Images/cb97c021837b34e4b5e989b6ebd27b9d.jpg,Default,7/19/2023 2:44 PM,hwallis,27875456
3718752,No Sale Survey ESKIMO HUT (ABILENE),https://cdn.e8.co/JEC/S3Images/5f3dade3e4ae0568d1e47f56ecaa8d9d.jpg,Default,7/19/2023 2:51 PM,cgarnto,6640
3725749,No Sale Survey CPL RAY'S COFFEE (ANDREWS),https://cdn.e8.co/JEC/S3Images/c8ce70eed86cbc83acf0bc87fc69328a.jpg,Default,7/24/2023 9:59 AM,EBernard,27876147
3721626,No back stock allowed shelves Full,https://cdn.e8.co/JEC/S3Images/b5557b2d3a2f3cf213f03424aeae84f0.jpg,Default,7/21/2023 10:52 AM,wdormer,27872165
3721822,No Sale Survey SPEEDY STOP #1219,https://cdn.e8.co/JEC/S3Images/7b7a387e989c5ac05cd912465e30c1ac.jpg,Default,7/21/2023 12:05 PM,ccarcel,9656
3721819,No Sale Survey QT #817,https://cdn.e8.co/JEC/S3Images/d6a0e1ec36a26c3d0986a932e873a0c5.jpg,Default,7/21/2023 12:05 PM,csanchez,27875685
3721921,No Sale Survey WALMART SUPERCENTER #1272,https://cdn.e8.co/JEC/S3Images/c4d1a312a3a18d5cfff3850798d0410b.jpg,Default,7/21/2023 12:36 PM,JHamlin,6667
3721964,No Sale Survey COURTYARD BY MARRIOTT_3,https://cdn.e8.co/JEC/S3Images/27b856ad688b8977c7ea88967995e0de.jpg,Default,7/21/2023 12:46 PM,JRangel,27875787
3721917,No Sale Survey APT 9 SALOON,https://cdn.e8.co/JEC/S3Images/ed17963005b81ebe63dea7255cf090e0.jpg,Default,7/21/2023 12:35 PM,ZPetty,27875791
3725719,No Sale Survey SHUKUR ENTERPRISES,https://cdn.e8.co/JEC/S3Images/3afec6304f941ae9cd37e7f350ae9ad6.jpg,Default,7/24/2023 9:49 AM,PLauletta,27869866
3725707,No Sale Survey UNITED #537 FUEL CENTER,https://cdn.e8.co/JEC/S3Images/0735700408e21bc9c3958630fe9e2f93.jpg,Default,7/24/2023 9:51 AM,dgarcia,27876230
3721812,No Sale Survey INGLES #456,https://cdn.e8.co/JEC/S3Images/4bbd8642b72eebe110d151eb72f87f53.jpg,Default,7/21/2023 12:02 PM,csanchez,14203
3721969,No Sale Survey 7-11 #347,https://cdn.e8.co/JEC/S3Images/5904f58d22b5754a474f7c5570f00a93.jpg,Default,7/21/2023 12:46 PM,avelasquez,3190
3725699,No Sale Survey STOCKBRIDGE BOTTLE SHOP,https://cdn.e8.co/JEC/S3Images/a562ed060d7e71f8858d971c58128672.jpg,Default,7/24/2023 9:23 AM,KBatye,17571
3717349,No Sale Survey CHICKAMAUGA FUELS,https://cdn.e8.co/JEC/S3Images/082ce6190d17836c9626391624a795e0.jpg,Default,7/19/2023 7:01 AM,TJones2,27875894
3717367,No Sale Survey BILL'S GROCERY,https://cdn.e8.co/JEC/S3Images/b474ded60c0068ee18bb4bb1cc3c465d.jpg,Default,7/19/2023 7:04 AM,ARubio,27872077
3718091,No Sale Survey CVS #10059,https://cdn.e8.co/JEC/S3Images/98eb1ffde1ba250b4e8fdfbb48a3477f.jpg,Default,7/19/2023 10:47 AM,utalford,27875175
3718471,No Sale Survey BJ'S FOOD MART #4,,Default,7/19/2023 12:16 PM,JStephens,24575
3718526,No Sale Survey CIRCLE M #12,https://cdn.e8.co/JEC/S3Images/8e0ce0cc939e065025d0c88fd662cab7.jpg,Default,7/19/2023 1:04 PM,parchie,11620
3718893,No Sale Survey WESTERN BEVERAGES #90,https://cdn.e8.co/JEC/S3Images/7109d70b62392a7433c2cc36b9bc1511.jpg,Default,7/19/2023 4:16 PM,JZamora,27867246
3718896,No Sale Survey DOLLAR GENERAL #9606,https://cdn.e8.co/JEC/S3Images/2221fa89fa7a00be1c0d91ba8b6d8063.jpg,Default,7/19/2023 4:16 PM,JZamora,3710
3719526,No Sale Survey ORANGE MARKET #2,https://cdn.e8.co/JEC/S3Images/d2953f3b42e0180c6ca717f48b84a3c4.jpg,Default,7/20/2023 9:12 AM,jorodriguez,27865307
3719944,No Sale Survey SUWANEE SHELL USA INC,https://cdn.e8.co/JEC/S3Images/2f93e929d01b86c58bb07ed5a903027d.jpg,Default,7/20/2023 11:39 AM,kecollins,17693
3720341,No Sale Survey KENT KWIK #309,https://cdn.e8.co/JEC/S3Images/a9d6e7c3e196068b80cb983d8a52fe84.jpg,Default,7/20/2023 2:07 PM,JNorris_2,5564
3720374,Owner said no order needed,https://cdn.e8.co/JEC/S3Images/1f38f49bce3062d91f93826bb21e90d9.jpg,Default,7/20/2023 2:18 PM,JJackson,27872222
3720340,No Sale Survey KENT KWIK #309,https://cdn.e8.co/JEC/S3Images/554341bab771b9d43930e77b05a23195.jpg,Default,7/20/2023 2:08 PM,JNorris_2,5564
3721131,No Sale Survey TARGET #0096,https://cdn.e8.co/JEC/S3Images/a972855647d32a8f648a7b37b9b84489.jpg,Default,7/21/2023 7:17 AM,sparham,9720
3721060,No Sale Survey WALMART SUPERCENTER #438,https://cdn.e8.co/JEC/S3Images/9b74e8b048e8a754b149ea299f0ecc13.jpg,Default,7/21/2023 7:48 AM,JFlores,27865079
3721221,No Sale Survey NOTHIN BUTT SMOKES #9,https://cdn.e8.co/JEC/S3Images/f675bbc11927738cc89b1e6947c99118.jpg,Default,7/21/2023 8:43 AM,arevilla,8053
3721156,No Sale Survey FOOD BUCKET,https://cdn.e8.co/JEC/S3Images/7e2e08520195b62ee70bf2d7289b1dee.jpg,Default,7/21/2023 8:30 AM,WBerg,9095
3721581,No Sale Survey SKY MARKET,https://cdn.e8.co/JEC/S3Images/12c9db482a8c173079abfde46a0c90a2.jpg,Default,7/21/2023 10:44 AM,ccarcel,27875625
3721605,No Sale Survey MAGIC FOOD MART,https://cdn.e8.co/JEC/S3Images/846ea5303b6bf759d90214c1d9db1ce3.jpg,Default,7/21/2023 10:48 AM,mgassett,15053
3721572,No Sale Survey CAL'S #0106,https://cdn.e8.co/JEC/S3Images/1dc62186c2d2299020cf2227e7fd3e97.jpg,Default,7/21/2023 10:41 AM,jguidry,27870517
3721157,No Sale Survey QT #726,https://cdn.e8.co/JEC/S3Images/55fcc53e265272b9334f0142ce3e81ea.jpg,Default,7/21/2023 8:31 AM,mgassett,16356
3719525,No Sale Survey ORANGE MARKET #2,https://cdn.e8.co/JEC/S3Images/f6ecdac8c2dcc4e0fc036801baffefd5.jpg,Default,7/20/2023 9:12 AM,jorodriguez,27865307
3719950,No Sale Survey PARKWAY DRIVE IN,https://cdn.e8.co/JEC/S3Images/136f5459d7f0cb1a5cbbbad31e99763c.jpg,Default,7/20/2023 11:47 AM,aferard,6826
3721573,No Sale Survey CYPRESS MART,https://cdn.e8.co/JEC/S3Images/bdc21caa9732962b69670bd40313bd7c.jpg,Default,7/21/2023 10:41 AM,MLee,19511
3720604,No Sale Survey DOLLAR GENERAL #9347,https://cdn.e8.co/JEC/S3Images/c60488bad1b6a58a39c17900020f9a1e.jpg,Default,7/20/2023 4:08 PM,JZamora,3679
3721348,No Sale Survey HEB #061 CENTRAL MARKET,https://cdn.e8.co/JEC/S3Images/169512f8235a6d0609da310240789175.jpg,Default,7/21/2023 9:20 AM,jorodriguez,9705
3721433,No Sale Survey CVS #6822,https://cdn.e8.co/JEC/S3Images/22aebba55371689382c7f39dc3dcaac1.jpg,Default,7/21/2023 9:54 AM,jorodriguez,8511
3721673,No Sale Survey THE RUSTY BUCKET BBQ & TAVERN,https://cdn.e8.co/JEC/S3Images/9be027b65f28665cb89ac9a928fa2aa4.jpg,Default,7/21/2023 11:16 AM,jduran,27873666
3721715,No Sale Survey KWICK IN,https://cdn.e8.co/JEC/S3Images/627b71e1ab345a4450a9e379b15274a4.jpg,Default,7/21/2023 11:36 AM,erodriguez,8566
3725994,No Sale Survey SHELL FILLING STATION,https://cdn.e8.co/JEC/S3Images/c9e723416f1331b3f1a56d2570fcddb9.jpg,Default,7/24/2023 11:22 AM,wdormer,17156
3725978,No Sale Survey BTCM CEFCO #2042,https://cdn.e8.co/JEC/S3Images/d4dd6d235d72b48a9382dab36ffdd2be.jpg,Default,7/24/2023 11:13 AM,GStewart,27875210
3727651,No Sale Survey AMAN FOOD,,Default,7/25/2023 10:55 AM,wpresley,14851
3727801,No Sale Survey YESWAY #1061,,Default,7/25/2023 11:36 AM,dgarcia,27869387
3721765,No Sale Survey TOOT 'N TOTUM #62,https://cdn.e8.co/JEC/S3Images/658c038f2b8337223cbeeceadc0f7f5d.jpg,Default,7/21/2023 11:06 AM,CFox,5343
3722164,Wants order next week,https://cdn.e8.co/JEC/S3Images/a1143b759c2a4c803c2d8724b0dd148a.jpg,Default,7/21/2023 1:40 PM,tsewell,27874255
3727613,No Sale Survey SNICKLEFRITZ,https://cdn.e8.co/JEC/S3Images/6b07a3bb2f24723c55d8edff1d4f3c2b.jpg,Default,7/25/2023 10:25 AM,PLauletta,27874698
3727666,No Sale Survey CUMMING FOOD MART,,Default,7/25/2023 10:59 AM,csanchez,20271
3727665,No Sale Survey CUMMING FOOD MART,,Default,7/25/2023 10:59 AM,csanchez,20271
3725888,No Sale Survey HOLCOMB BRIDGE SHELL,https://cdn.e8.co/JEC/S3Images/765a87bfdac6a99608d339cf94762a1f.jpg,Default,7/24/2023 10:47 AM,dking,24027
3725880,No Sale Survey SHOP N GO,https://cdn.e8.co/JEC/S3Images/fc503f7aaa03dbf73f12f82a8d010346.jpg,Default,7/24/2023 10:43 AM,TDecroix,9214
3727771,No Sale Survey LOWE'S HOME IMPROVEMENT #1076,,Default,7/25/2023 11:18 AM,gegbe,27874128
3727824,No Sale Survey DOLLAR GENERAL #2001,,Default,7/25/2023 11:39 AM,JStephens,26358
3719850,No Sale Survey DOLLAR GENERAL #14848,https://cdn.e8.co/JEC/S3Images/5bbfdaa6724dc583015bc98c86a74eb1.jpg,Default,7/20/2023 11:07 AM,ARubio,27864456
3719867,Manager doesnt want a order,https://cdn.e8.co/JEC/S3Images/bb9d460562ac6a94625ba74d0a162e00.jpg,Default,7/20/2023 11:13 AM,arevilla,27875412
3719919,No Sale Survey LOGIE'S,https://cdn.e8.co/JEC/S3Images/9173009cc126f587a981eddb2f49a6ea.jpg,Default,7/20/2023 11:35 AM,TTurner,27874337
3725429,No Sale Survey MUCHO'S #3,https://cdn.e8.co/JEC/S3Images/c2a67b9957d7137bf28d9ad66910f216.jpg,Default,7/24/2023 8:24 AM,rleblanc,27869864
3725590,No Sale Survey NORMANS FOOD,https://cdn.e8.co/JEC/S3Images/193183a193302af5ff8edef017fbc24e.jpg,Default,7/24/2023 9:12 AM,JStephens,27863340
3726392,No Sale Survey CHEERS (WOOLSEY),https://cdn.e8.co/JEC/S3Images/aaf6d8d53f6f67dc9dd38860f6fb6447.jpg,Default,7/24/2023 1:41 PM,lsmith,27869524
3727168,Mgr will wait for next order day,,Default,7/25/2023 8:03 AM,erodriguez,9400
3719868,No Sale Survey DOLLAR GENERAL #6668,https://cdn.e8.co/JEC/S3Images/2843c1b5b7fb38aafdca8b802fd2c2d5.jpg,Default,7/20/2023 11:13 AM,TBrooks,7940
3719877,No Sale Survey CHEVRON (PONCE DE LEON),https://cdn.e8.co/JEC/S3Images/89aff57306bf1cb2416c0bf9d7778968.jpg,Default,7/20/2023 11:18 AM,alucente,11320
3720454,No Sale Survey TXB 63,https://cdn.e8.co/JEC/S3Images/81dfa1f596e81147cbe39b30ecaae3b7.jpg,Default,7/20/2023 2:41 PM,jperez,27875669
3725554,No Sale Survey PREMIUM PACKAGE,https://cdn.e8.co/JEC/S3Images/f21175fc6cf05514814865042ab3f249.jpg,Default,7/24/2023 9:06 AM,csanchez,27864870
3726371,No Sale Survey HIGH COUNTRY MARKET,https://cdn.e8.co/JEC/S3Images/13a94316ea84011a11dd03cf73025745.jpg,Default,7/24/2023 1:39 PM,mrobles,27864128
3726799,No Sale Survey GAS N GO (BYRON),https://cdn.e8.co/JEC/S3Images/242bdc9c7487fcf6a8060ff96df9c31f.jpg,Default,7/24/2023 5:12 PM,wboggs,27868680
3727457,No Sale Survey CAPROCK CAFE (34TH),,Default,7/25/2023 9:54 AM,TTurner,6929
3726391,No Sale Survey CHEERS (WOOLSEY),https://cdn.e8.co/JEC/S3Images/5bdd58fbb02aca1d499ccd9b3690344a.jpg,Default,7/24/2023 1:42 PM,lsmith,27869524
3727138,No Sale Survey MIDLAND COLLEGE BOOK STORE,,Default,7/25/2023 7:57 AM,JNorris_2,278012
3720580,No Sale Survey SWEETWATER TRAVEL CENTER,https://cdn.e8.co/JEC/S3Images/db8b0da279b824ba07bb27946b931382.jpg,Default,7/20/2023 3:30 PM,JHamlin,5436
3718354,No Sale Survey DOLLAR GENERAL #17311,https://cdn.e8.co/JEC/S3Images/c2dae9843397cc839f048b6dfdbf1289.jpg,Default,7/19/2023 12:28 PM,amarsett,27868509
3718322,No Sale Survey BAXTER GROCERY,https://cdn.e8.co/JEC/S3Images/aa3729a7d968a5a97b07e6a7e0145343.jpg,Default,7/19/2023 12:10 PM,ARosenzweig,10591
3718415,No Sale Survey SUNRISE BEACH FOOD MART,https://cdn.e8.co/JEC/S3Images/f634b989e7dd4f76c832bcfb78d7eb8c.jpg,Default,7/19/2023 12:42 PM,sjackson,9398
3720621,No Sale Survey CAL'S #5208,https://cdn.e8.co/JEC/S3Images/562ba4e2c55d7209abdb38d4bf53fedb.jpg,Default,7/20/2023 4:59 PM,TTurner,27870494
3721912,No Sale Survey DOLLAR GENERAL #9627,https://cdn.e8.co/JEC/S3Images/2d11d7b82cd1293f8f8e25a43ce3810f.jpg,Default,7/21/2023 12:32 PM,JStephens,26279
3721863,No Sale Survey CVS #2083,https://cdn.e8.co/JEC/S3Images/1ae4a17b752f18435538f37a59e54f3d.jpg,Default,7/21/2023 12:15 PM,kperry,12170
3722247,No Sale Survey CHEVRON FOOD MART (HWY 42),https://cdn.e8.co/JEC/S3Images/0ba25464ff594cfc0969119887ccb40f.jpg,Default,7/21/2023 2:12 PM,rwortman,24236
3718387,No Sale Survey QUICK TRACK #51410,https://cdn.e8.co/JEC/S3Images/02800750af380d17fee2142752c38af3.jpg,Default,7/19/2023 12:37 PM,dgarcia,27871940
3719470,No Sale Survey FAMILY DOLLAR #11922,https://cdn.e8.co/JEC/S3Images/e4dcf6311431fe6477261cb8e1a956e2.jpg,Default,7/20/2023 8:56 AM,CBurke,27872573
3719668,No Sale Survey SHALLOWFORD OIL LLC,https://cdn.e8.co/JEC/S3Images/861f8254af22fee575ee93fe9c1e2d8a.jpg,Default,7/20/2023 9:55 AM,jleonard,27240
3719706,No Sale Survey MONROE STREET BUSINESS LLC,https://cdn.e8.co/JEC/S3Images/24bfa5b177e894832f0525861462a383.jpg,Default,7/20/2023 9:32 AM,CPainter,27873787
3720553,No Sale Survey BIG LOTS #1189,https://cdn.e8.co/JEC/S3Images/d76f9fd489522f9b6804795a8cadb23b.jpg,Default,7/20/2023 2:48 PM,jguidry,27872156
3720556,No Sale Survey FAMILY DOLLAR #2676,https://cdn.e8.co/JEC/S3Images/1444751ecf32504b350735f6d4ca12f2.jpg,Default,7/20/2023 2:58 PM,EBarraza,27872926
3720619,No Sale Survey DOLLAR GENERAL #10709,https://cdn.e8.co/JEC/S3Images/5e29fd5efbb97c30ddfa7a671a449fbb.jpg,Default,7/20/2023 5:01 PM,avelasquez,3691
3722385,No Sale Survey MASTERS OIL - NORTHPARK SHAMRO,https://cdn.e8.co/JEC/S3Images/24dcad0aee6e2eee9b1857236b88842c.jpg,Default,7/21/2023 2:57 PM,JZamora,1431
3722406,No Sale Survey TEXAN MART (HWY 2147,https://cdn.e8.co/JEC/S3Images/4c30fee4271f31904cd80fafc95cef60.jpg,Default,7/21/2023 3:03 PM,ksteward,9478
3722407,No Sale Survey TEXAN MART (HWY 2147,https://cdn.e8.co/JEC/S3Images/23f2cb2994121a984359cb5a44f75968.jpg,Default,7/21/2023 3:03 PM,ksteward,9478
3722421,No Sale Survey ONE 15 NEIGHBORHOOD STORE,https://cdn.e8.co/JEC/S3Images/f3f23a384d009f9dbbbcd63aefa764ed.jpg,Default,7/21/2023 3:25 PM,RVasquez2,27876194
3726218,No Sale Survey UNITED #537,https://cdn.e8.co/JEC/S3Images/59e40254f9e7bfc72fbd8b0991aa3458.jpg,Default,7/24/2023 12:44 PM,dgarcia,4749
3726307,No Sale Survey MILK JUG,https://cdn.e8.co/JEC/S3Images/a40874b477776b2f6e2eefc44740c6a2.jpg,Default,7/24/2023 1:11 PM,dedouglas,15267
3726310,No Sale Survey KIRKWOOD VALERO #133,https://cdn.e8.co/JEC/S3Images/a2c227e9b55f465e7c748fc09fca57ec.jpg,Default,7/24/2023 1:13 PM,rmoses,14570
3726788,No Sale Survey UNITED #506,https://cdn.e8.co/JEC/S3Images/1d4e00413fdc5f310a8b7978071e5444.jpg,Default,7/24/2023 4:48 PM,arico,184
3727535,No Sale Survey DEERFIELD CHEVRON,,Default,7/25/2023 10:17 AM,rmurillo,12512
3727566,No Sale Survey MURPHYS USA #5700,,Default,7/25/2023 10:24 AM,JNorris_2,7557
3721319,Already serviced,https://cdn.e8.co/JEC/S3Images/fb06a69129e1f5660e570528be54867d.jpg,Default,7/21/2023 9:17 AM,GStewart,6833
3726223,No Sale Survey MCD'S PHILLIPS 66 (COLLEGE AVE),https://cdn.e8.co/JEC/S3Images/6acb765ee30b5d38f90b79c1046c1326.jpg,Default,7/24/2023 12:44 PM,JFlores,5394
3726248,No Sale Survey CAL'S #0099,https://cdn.e8.co/JEC/S3Images/6a7d1ba8132da0e28396b0c8239cd9f9.jpg,Default,7/24/2023 12:56 PM,rgephardt,27870474
3726992,No Sale Survey 7-11 #805,,Default,7/25/2023 6:55 AM,jcryer,5612
3727532,No Sale Survey WALMART SUPERCENTER #2891,,Default,7/25/2023 9:53 AM,skeith,5540
3727490,No Sale Survey SETON MEDICAL CENTER WILLIAMSON,,Default,7/25/2023 10:09 AM,ksteward,27872486
3727464,Having inventory done today,,Default,7/25/2023 9:39 AM,cgarnto,6955
3727561,No Sale Survey EVEREST GROCERY,,Default,7/25/2023 10:22 AM,ksteward,27871157
3727570,No Sale Survey LOWE'S BLANCO,,Default,7/25/2023 10:27 AM,jorodriguez,27865081
3726305,No Sale Survey QUICK TRACK #51406,https://cdn.e8.co/JEC/S3Images/77608ec996a1835f6a9c751311e19d76.jpg,Default,7/24/2023 1:11 PM,arico,27872057
3726787,No Sale Survey UNITED #506,https://cdn.e8.co/JEC/S3Images/98a28ad3eb646edfb09962cc0a5ed74e.jpg,Default,7/24/2023 4:48 PM,arico,184
3727539,No Sale Survey H T EXPRESS #7,,Default,7/25/2023 10:14 AM,CBurke,278014
3727567,Not open yet,,Default,7/25/2023 10:24 AM,JNorris_2,7557
3727588,No Sale Survey FLATLANDS FITNESS,,Default,7/25/2023 10:32 AM,JJackson,27872195
3727562,No Sale Survey COHUTTA GENERAL STORE LLC,https://cdn.e8.co/JEC/S3Images/6f770ae890336631aea7a17a994a9596.jpg,Default,7/25/2023 10:22 AM,PLauletta,27874850
3717322,No Sale Survey ALMALS CROSS ROAD,https://cdn.e8.co/JEC/S3Images/f273a9012afc506885f766cff0dc5178.jpg,Default,7/19/2023 6:42 AM,sbussey,27873785
